date,price,bedrooms,bathrooms,home sqft,lot sqft,floors,condition,year built,street,city,country
2014-07-07 00:00:00,209950.0,3.0,1.5,1180,7300,1.0,4,1968,2601-2667 Alpine St SE,Auburn,USA
2014-07-07 00:00:00,410000.0,3.0,2.25,1450,19206,2.0,3,1989,1107 216th Ave NE,Sammamish,USA
2014-07-07 00:00:00,1636000.0,3.0,2.5,3110,6765,2.0,4,1946,8240 Fairway Dr NE,Seattle,USA
2014-07-07 00:00:00,670000.0,5.0,2.5,2860,68519,2.0,5,1958,37927 SE 82nd Pl,Snoqualmie,USA
2014-07-07 00:00:00,821000.0,3.0,2.75,2760,8476,1.0,4,1967,6950 93rd Ave SE,Mercer Island,USA
2014-07-07 00:00:00,665000.0,5.0,2.0,2800,17788,1.0,4,1963,7502 132nd Ave NE,Kirkland,USA
2014-07-07 00:00:00,339000.0,3.0,2.5,1450,3748,2.0,3,2004,7621 Orchard Ave SE,Snoqualmie,USA
2014-07-07 00:00:00,631500.0,4.0,2.0,2530,5650,1.5,4,1910,2900-2998 Fairmount Ave SW,Seattle,USA
2014-07-07 00:00:00,570000.0,3.0,2.0,1640,2808,1.0,4,1924,3209 S Charles St,Seattle,USA
2014-07-07 00:00:00,437000.0,3.0,1.75,2220,17568,1.0,4,1967,16527 191st Pl NE,Woodinville,USA
2014-07-07 00:00:00,542500.0,3.0,2.5,2040,10086,2.0,3,1987,8511 170th Ct NE,Redmond,USA
2014-07-07 00:00:00,229500.0,3.0,1.0,1230,6000,1.0,4,1967,1605 21st St NE,Auburn,USA
2014-07-07 00:00:00,170500.0,2.0,1.0,1060,7700,1.0,3,1981,1019 S 22nd Ct,Renton,USA
2014-07-07 00:00:00,391500.0,3.0,2.5,1920,9625,2.0,3,1993,955 11th Ct SW,North Bend,USA
2014-07-07 00:00:00,296475.0,3.0,2.5,1520,4170,2.0,3,2004,24312 226th Ave SE,Maple Valley,USA
2014-07-07 00:00:00,1450000.0,4.0,3.25,3770,4103,2.0,5,1925,410 Wheeler St,Seattle,USA
2014-07-07 00:00:00,888550.0,3.0,2.5,3540,38322,2.0,3,1989,21837 NE 102nd St,Redmond,USA
2014-07-07 00:00:00,1360000.0,4.0,3.0,5430,108900,2.0,4,1987,22701 NE 57th Ct,Redmond,USA
2014-07-07 00:00:00,328000.0,3.0,2.0,2250,7904,1.5,3,1998,1512 10th Ct NW,Auburn,USA
2014-07-07 00:00:00,300000.0,4.0,2.5,2090,5195,2.0,3,2007,22736 129th Pl SE,Kent,USA
2014-07-07 00:00:00,500000.0,3.0,2.5,1720,3012,2.0,3,2011,14020 Meridian Ave N,Seattle,USA
2014-07-07 00:00:00,494815.0,3.0,2.5,1910,2091,2.0,3,2014,1273 NE Hickory Ln,Issaquah,USA
2014-07-07 00:00:00,378000.0,3.0,2.5,1601,2491,3.0,3,2007,12341 10th Pl NE,Seattle,USA
2014-07-07 00:00:00,505000.0,2.0,2.25,1060,1209,2.0,3,2006,2000 Yale Ave E,Seattle,USA
2014-07-07 00:00:00,680000.0,4.0,2.75,2330,3920,2.0,3,2005,3440 NE Marion Ln,Issaquah,USA
2014-07-07 00:00:00,351999.0,3.0,2.5,2370,4200,2.0,3,2014,25828 243rd Ave SE,Maple Valley,USA
2014-07-07 00:00:00,510000.0,3.0,2.5,1420,1237,3.0,3,2014,2252 NW 62nd St,Seattle,USA
2014-07-07 00:00:00,1300000.0,4.0,2.25,2360,4000,2.0,3,2013,186 34th Ave E,Seattle,USA
2014-07-07 00:00:00,374000.0,2.0,1.5,1260,1575,2.0,3,2001,2900-2948 S Irving St,Seattle,USA
2014-07-07 00:00:00,509900.0,3.0,2.5,3030,9053,2.0,3,2009,5221 NE 7th Pl,Renton,USA
2014-07-07 00:00:00,230000.0,3.0,1.75,1140,1201,2.0,3,2014,4424-4438 Martin Luther King Jr Way S,Seattle,USA
2014-07-08 00:00:00,527700.0,5.0,2.5,2820,9375,1.0,4,1968,15910 SE 42nd Pl,Bellevue,USA
2014-07-08 00:00:00,438000.0,2.0,2.0,1270,1372,3.0,3,2000,848 NE 67th St,Seattle,USA
2014-07-08 00:00:00,900000.0,3.0,2.5,3180,12600,2.0,4,1978,3004 211th Ave NE,Sammamish,USA
2014-07-08 00:00:00,1131000.0,3.0,2.25,2790,13791,1.0,3,2006,18125 Brittany Dr SW,Normandy Park,USA
2014-07-08 00:00:00,439000.0,4.0,2.25,2570,9503,2.0,3,1980,18719 129th Ct NE,Bothell,USA
2014-07-08 00:00:00,315000.0,2.0,1.0,1080,2674,1.0,4,1919,4820 12th Ave S,Seattle,USA
2014-07-08 00:00:00,765000.0,4.0,4.0,3010,7221,2.0,3,2004,2828 277th Terrace SE,Sammamish,USA
2014-07-08 00:00:00,332000.0,3.0,2.25,2120,14915,1.0,3,1979,27840 38th Pl S,Auburn,USA
2014-07-08 00:00:00,600000.0,3.0,2.25,1900,46609,1.5,4,1969,17308 167th Ave NE,Woodinville,USA
2014-07-08 00:00:00,378500.0,3.0,2.5,2860,43821,2.0,4,1990,14921 SE Auburn-Black Diamond Rd,Auburn,USA
2014-07-08 00:00:00,190000.0,3.0,1.0,910,10575,1.0,4,1968,2536 S 365th Pl,Federal Way,USA
2014-07-08 00:00:00,645000.0,4.0,2.5,2850,37522,2.0,3,1987,26007 SE 27th St,Sammamish,USA
2014-07-08 00:00:00,780000.0,2.0,2.5,2560,2500,2.0,5,1901,419 25th Ave E,Seattle,USA
2014-07-08 00:00:00,370000.0,3.0,1.75,1570,16817,2.0,3,1982,43719 SE 142nd St,North Bend,USA
2014-07-08 00:00:00,875000.0,4.0,3.5,3110,108464,2.0,4,1979,24119 SE 18th Pl,Sammamish,USA
2014-07-08 00:00:00,1049000.0,4.0,3.75,4740,126759,2.0,4,1991,27125-27131 SE 175th Pl,Issaquah,USA
2014-07-08 00:00:00,479000.0,3.0,1.0,1340,13750,1.0,4,1955,14211 SE 37th St,Bellevue,USA
2014-07-08 00:00:00,245000.0,4.0,2.25,2600,6390,1.0,3,1978,26th Ave SW,Federal Way,USA
2014-07-08 00:00:00,542000.0,3.0,1.75,1070,8030,1.0,3,1966,13820 NE 72nd Pl,Redmond,USA
2014-07-08 00:00:00,557500.0,3.0,2.25,1820,9670,2.0,3,1984,17213 NE 32nd St,Redmond,USA
2014-07-08 00:00:00,480000.0,2.0,1.0,1060,3040,1.0,3,1924,2342 N 60th St,Seattle,USA
2014-07-08 00:00:00,330000.0,3.0,2.25,2220,4060,1.0,3,1993,5401 S Fletcher St,Seattle,USA
2014-07-08 00:00:00,160000.0,3.0,1.0,1350,8700,1.5,3,1942,17052 34th Ave S,SeaTac,USA
2014-07-08 00:00:00,695500.0,5.0,2.75,2510,9180,1.0,4,1975,3312 181st Pl NE,Redmond,USA
2014-07-08 00:00:00,235500.0,5.0,2.5,2340,13713,1.0,2,1967,30221 8th Ave S,Federal Way,USA
2014-07-08 00:00:00,326500.0,3.0,1.0,1060,7920,1.0,4,1968,4149-4399 19th Ave SW,Seattle,USA
2014-07-08 00:00:00,300000.0,4.0,2.5,2200,8065,2.0,3,1998,9526 S 221st Pl,Kent,USA
2014-07-08 00:00:00,267000.0,3.0,1.0,1400,8100,1.5,3,1944,11520 36th Ave NE,Seattle,USA
2014-07-08 00:00:00,292600.0,3.0,1.5,1520,7123,1.0,4,1959,1012 Lynnwood Ave NE,Renton,USA
2014-07-08 00:00:00,362000.0,5.0,3.0,1810,3000,2.0,3,1998,4519 33rd Ave S,Seattle,USA
2014-07-08 00:00:00,1087500.0,2.0,2.0,2360,11340,1.5,3,1997,3063-3103 84th Ave SE,Mercer Island,USA
2014-07-08 00:00:00,357562.0,2.0,1.75,1210,1032,2.0,3,2014,2520 Mulberry Walk NE,Issaquah,USA
2014-07-08 00:00:00,789900.0,3.0,2.5,3420,25150,1.0,4,1987,14102 SE 42nd St,Bellevue,USA
2014-07-08 00:00:00,513000.0,3.0,2.5,1810,4592,2.0,3,1992,25744 SE 37th St,Issaquah,USA
2014-07-08 00:00:00,336000.0,3.0,2.25,2760,10160,1.0,3,1969,14213 SE 170th St,Renton,USA
2014-07-08 00:00:00,560000.0,4.0,2.25,1950,9800,1.0,3,1968,12034 NE 67th St,Kirkland,USA
2014-07-08 00:00:00,1150000.0,3.0,2.5,3830,48743,2.0,3,1991,16123 SE 44th Way,Bellevue,USA
2014-07-08 00:00:00,410000.0,4.0,2.25,2060,7283,1.0,3,1963,15568 11th Ave NE,Shoreline,USA
2014-07-08 00:00:00,371500.0,3.0,1.0,1650,6400,1.0,4,1954,9233 25th Ave SW,Seattle,USA
2014-07-08 00:00:00,368000.0,4.0,1.75,2100,11942,1.0,3,1964,5901-5909 17th Ave SW,Seattle,USA
2014-07-08 00:00:00,650000.0,4.0,3.0,3720,57499,1.0,3,2003,4316 331st Ave NE,Carnation,USA
2014-07-08 00:00:00,308950.0,4.0,2.5,1920,8562,2.0,4,1994,203 Farrelly St,Enumclaw,USA
2014-07-08 00:00:00,440000.0,3.0,2.0,1860,217800,2.0,3,1998,9700 174th Ave SE,Renton,USA
2014-07-08 00:00:00,630000.0,2.0,2.5,2290,3507,2.0,3,2005,2598 NE Natalie Way,Issaquah,USA
2014-07-08 00:00:00,228950.0,3.0,1.75,1200,9085,1.0,4,1968,35839 14th Ave SW,Federal Way,USA
2014-07-08 00:00:00,782000.0,4.0,3.5,5270,53428,2.0,3,2004,18603 E Spring Lake Dr SE,Renton,USA
2014-07-08 00:00:00,245000.0,3.0,2.5,1600,2788,2.0,4,1992,11539 SE 221st Pl,Kent,USA
2014-07-08 00:00:00,410000.0,4.0,2.5,2560,4020,2.0,3,2006,27645 236th Ct SE,Maple Valley,USA
2014-07-08 00:00:00,427550.0,2.0,1.0,880,4000,1.0,3,1940,7554 Jones Ave NW,Seattle,USA
2014-07-08 00:00:00,235000.0,2.0,1.0,1020,7920,1.0,3,1939,1712 S Dawson St,Seattle,USA
2014-07-08 00:00:00,210000.0,3.0,2.0,960,9380,1.0,3,1949,13045 6th Pl SW,Seattle,USA
2014-07-08 00:00:00,485000.0,4.0,2.25,1900,7200,1.0,3,1977,11042 31st Ave SW,Seattle,USA
2014-07-08 00:00:00,410000.0,3.0,2.0,1320,6000,1.5,4,1920,2200 S Hanford St,Seattle,USA
2014-07-08 00:00:00,435000.0,4.0,2.75,2230,9640,1.0,3,1998,13362 3rd Ave NE,Seattle,USA
2014-07-08 00:00:00,300000.0,3.0,1.0,1150,7314,1.0,3,1960,16940 NE 16th Pl,Bellevue,USA
2014-07-08 00:00:00,455000.0,4.0,3.5,3440,6000,2.0,4,2002,21625 4th Ave S,Normandy Park,USA
2014-07-08 00:00:00,210000.0,3.0,1.0,1070,8179,1.0,3,1949,11247 11th Ave SW,Seattle,USA
2014-07-08 00:00:00,1050000.0,4.0,2.75,2250,3433,1.5,3,1927,2052 Boyer Ave E,Seattle,USA
2014-07-08 00:00:00,458400.0,4.0,2.5,1910,10300,1.0,3,1921,105 NW 178th St,Shoreline,USA
2014-07-08 00:00:00,390000.0,3.0,1.75,1180,16552,1.0,4,1967,16714 NE 158th St,Woodinville,USA
2014-07-08 00:00:00,148226.0,3.0,1.0,1400,7360,1.0,4,1968,11626-11630 SE 323rd Pl,Auburn,USA
2014-07-08 00:00:00,711600.0,4.0,3.0,3580,9316,2.5,3,1991,15502 SE 18th St,Bellevue,USA
2014-07-08 00:00:00,819000.0,3.0,2.75,3176,13391,2.0,4,1985,401 S 289th St,Federal Way,USA
2014-07-08 00:00:00,613000.0,2.0,2.0,1170,1890,1.5,4,1927,2425 Westview Dr W,Seattle,USA
2014-07-08 00:00:00,592350.0,2.0,2.0,1570,4665,1.0,3,2006,Adair Creek Trail,Redmond,USA
2014-07-08 00:00:00,232000.0,3.0,1.5,1460,15000,1.0,3,1966,31605-31625 51st Ave S,Auburn,USA
2014-07-08 00:00:00,250000.0,3.0,1.75,1140,10400,1.0,4,1983,1705 Douglas Ct,Milton,USA
2014-07-08 00:00:00,115000.0,1.0,2.0,1150,9812,1.0,4,1962,34215 40th Ave S,Auburn,USA
2014-07-08 00:00:00,1115000.0,4.0,2.5,3180,31931,1.0,4,1978,3108 142nd Pl NE,Bellevue,USA
2014-07-08 00:00:00,585000.0,4.0,2.5,2630,6185,2.0,3,1999,3505 Monterey Ct NE,Renton,USA
2014-07-08 00:00:00,580000.0,3.0,2.25,1940,5980,1.0,3,1987,1130 Oak Hill Pl NW,Issaquah,USA
2014-07-08 00:00:00,165000.0,1.0,1.0,850,8050,1.0,2,1906,3510 S Holly St,Seattle,USA
2014-07-08 00:00:00,430000.0,3.0,2.0,1550,6039,1.0,5,1942,6537 36th Ave SW,Seattle,USA
2014-07-08 00:00:00,383000.0,3.0,2.25,2090,15000,1.0,3,1961,608 Riverside Dr SE,North Bend,USA
2014-07-08 00:00:00,1195000.0,4.0,3.5,3960,6654,2.0,3,2006,2905 25th Ave W,Seattle,USA
2014-07-08 00:00:00,201500.0,3.0,1.0,1320,5000,1.5,3,1912,4207 SW Manning St,Seattle,USA
2014-07-08 00:00:00,690000.0,4.0,2.5,3220,35400,2.0,3,1991,16831 NE 176th St,Woodinville,USA
2014-07-08 00:00:00,325000.0,2.0,1.0,800,7260,1.0,3,1953,7354 27th Ave SW,Seattle,USA
2014-07-08 00:00:00,375000.0,3.0,1.75,1660,9673,1.0,3,1976,13300 NE 186th St,Woodinville,USA
2014-07-08 00:00:00,600000.0,4.0,2.5,2250,11370,2.0,3,1991,12362 76th Ct NE,Kirkland,USA
2014-07-08 00:00:00,340000.0,3.0,2.25,2120,13090,1.0,3,1997,1310 G St SE,Auburn,USA
2014-07-08 00:00:00,890000.0,4.0,2.75,2310,4020,3.0,5,1979,1602 32nd Ave,Seattle,USA
2014-07-08 00:00:00,415000.0,4.0,1.75,1920,7700,2.0,4,1970,7209 SE 70th St,Newcastle,USA
2014-07-08 00:00:00,255000.0,3.0,1.75,1550,9720,1.0,3,1976,22821 SE 288th St,Black Diamond,USA
2014-07-08 00:00:00,530000.0,2.0,2.5,1785,779,2.0,3,1975,1600-1718 107th Ave SE,Bellevue,USA
2014-07-08 00:00:00,468000.0,3.0,1.5,1830,9848,1.0,5,1962,12000-12098 SE 71st Pl,Newcastle,USA
2014-07-08 00:00:00,970000.0,5.0,2.75,3500,5040,2.0,3,1927,5433 37th Ave SW,Seattle,USA
2014-07-08 00:00:00,599000.0,3.0,2.0,2560,14680,1.0,3,1987,16604 NE 42nd Ct,Redmond,USA
2014-07-08 00:00:00,399500.0,4.0,1.75,1360,4840,1.5,4,1928,5048 35th Ave SW,Seattle,USA
2014-07-08 00:00:00,2458000.0,4.0,5.25,6500,14986,2.0,3,2001,2205 78th Ave NE,Medina,USA
2014-07-08 00:00:00,1205000.0,4.0,3.5,3150,5500,2.0,3,2014,4908 32nd Ave NE,Seattle,USA
2014-07-08 00:00:00,325000.0,2.0,1.0,810,4080,1.0,4,1941,3620 SW Holden St,Seattle,USA
2014-07-08 00:00:00,1135250.0,5.0,4.0,7320,217800,2.0,3,1992,19100 SE 174th St,Renton,USA
2014-07-08 00:00:00,568000.0,4.0,1.75,2790,17476,1.0,3,1956,2714 SW 164th Pl,Burien,USA
2014-07-08 00:00:00,517000.0,2.0,1.5,1920,3408,1.0,4,1912,1103 26th Ave,Seattle,USA
2014-07-08 00:00:00,469950.0,4.0,2.75,2530,14178,2.0,3,1997,15200 287th Ave NE,Duvall,USA
2014-07-08 00:00:00,1675000.0,3.0,2.5,3490,8343,2.0,4,1939,Burke-Gilman Trail,Seattle,USA
2014-07-08 00:00:00,2180000.0,6.0,2.75,4710,11000,2.0,3,1931,4530 51st Ave NE,Seattle,USA
2014-07-08 00:00:00,623000.0,3.0,1.75,2050,16313,1.0,2,1973,4009 97th Ave SE,Mercer Island,USA
2014-07-08 00:00:00,720000.0,4.0,2.25,2410,8400,2.0,5,1965,16451 NE 18th St,Bellevue,USA
2014-07-08 00:00:00,205000.0,3.0,1.0,1180,8240,1.0,4,1967,30105 10th Ave S,Federal Way,USA
2014-07-08 00:00:00,148000.0,2.0,1.0,630,4200,1.0,3,1930,7760 10th Ave SW,Seattle,USA
2014-07-08 00:00:00,950000.0,3.0,2.5,3480,7800,1.0,4,1941,10323 Valmay Ave NW,Seattle,USA
2014-07-08 00:00:00,405000.0,3.0,1.5,1010,7683,1.5,5,1953,12500-12578 10th Ave NE,Seattle,USA
2014-07-08 00:00:00,293000.0,3.0,2.25,1910,3481,2.0,3,2009,19358 114th Pl SE,Kent,USA
2014-07-08 00:00:00,550000.0,3.0,3.5,2490,3582,2.0,3,2005,320 NW Boulder Pl,Issaquah,USA
2014-07-08 00:00:00,435000.0,4.0,2.5,2150,3143,2.0,3,2010,1356 Elma Pl NE,Renton,USA
2014-07-08 00:00:00,355000.0,4.0,2.75,3000,5470,2.0,3,2005,22710 SE 268th Pl,Maple Valley,USA
2014-07-08 00:00:00,673000.0,3.0,2.75,2830,3496,2.0,3,2012,24588-24638 SE Issaquah-Fall City Rd,Issaquah,USA
2014-07-08 00:00:00,449990.0,4.0,2.5,2680,5539,2.0,3,2013,13800 453rd Ave SE,North Bend,USA
2014-07-08 00:00:00,249000.0,2.0,1.5,1090,2686,2.0,3,1982,13124 113th Pl NE,Kirkland,USA
2014-07-08 00:00:00,380000.0,4.0,2.5,1984,32400,1.0,3,1962,26856 12th Ave S,Des Moines,USA
2014-07-08 00:00:00,760005.0,4.0,2.75,3090,5859,2.0,3,2010,384 218th Pl SE,Sammamish,USA
2014-07-08 00:00:00,674600.0,4.0,2.5,2610,5140,2.0,3,2006,922 N 91st St,Seattle,USA
2014-07-08 00:00:00,812000.0,4.0,3.5,3370,3634,2.0,3,2007,2154 NE Morgan Ln,Issaquah,USA
2014-07-08 00:00:00,333490.0,4.0,2.5,2250,3916,2.0,3,2014,29024 121st Way SE,Auburn,USA
2014-07-08 00:00:00,320000.0,3.0,3.25,1450,1387,2.0,3,2013,5107 Puget Blvd SW,Seattle,USA
2014-07-08 00:00:00,999000.0,4.0,2.5,3130,10849,2.0,3,2013,9006 116th Ave NE,Kirkland,USA
2014-07-08 00:00:00,810000.0,2.0,2.75,2700,8572,1.0,3,2007,22857 NE 138th Ct,Redmond,USA
2014-07-09 00:00:00,399950.0,5.0,2.75,1970,5400,1.0,3,1986,1770 19th Ave S,Seattle,USA
2014-07-09 00:00:00,550000.0,3.0,2.0,1970,4166,2.0,5,1929,3608 34th Ave SW,Seattle,USA
2014-07-09 00:00:00,290000.0,3.0,1.5,1950,15954,1.0,4,1959,1020 S 299th Pl,Federal Way,USA
2014-07-09 00:00:00,232500.0,3.0,1.5,1940,9887,1.0,4,1969,450 S 305th St,Federal Way,USA
2014-07-09 00:00:00,1355000.0,4.0,3.5,3550,11000,1.0,3,1999,15317 SE 58th St,Bellevue,USA
2014-07-09 00:00:00,565000.0,3.0,2.5,2500,7394,2.0,3,1990,12440 NE 160th St,Woodinville,USA
2014-07-09 00:00:00,749950.0,4.0,2.75,2910,18700,1.0,3,1957,821 NW 175th St,Shoreline,USA
2014-07-09 00:00:00,720500.0,4.0,2.5,3350,35298,2.0,4,1985,22720 NE 46th St,Redmond,USA
2014-07-09 00:00:00,507000.0,3.0,1.75,2140,40098,1.0,5,1950,17295-17403 SE 192nd Dr,Renton,USA
2014-07-09 00:00:00,989000.0,5.0,4.5,4030,13474,2.0,3,2000,25758 SE 31st Pl,Sammamish,USA
2014-07-09 00:00:00,463000.0,4.0,2.5,1980,6660,2.0,4,1974,12812 130th Ct NE,Kirkland,USA
2014-07-09 00:00:00,310000.0,3.0,1.5,1460,9908,1.0,3,1952,19539 4th Ave S,Des Moines,USA
2014-07-09 00:00:00,284000.0,4.0,1.75,1880,8800,1.0,3,1960,10000-10026 S 100th St,Seattle,USA
2014-07-09 00:00:00,737500.0,3.0,1.75,2320,10900,2.0,3,1935,8038 42nd Ave NE,Seattle,USA
2014-07-09 00:00:00,569000.0,3.0,3.25,2220,8227,1.5,5,1929,4123 13th Ave S,Seattle,USA
2014-07-09 00:00:00,700000.0,3.0,1.0,1410,7200,2.0,4,1901,1122A 23rd Ave S,Seattle,USA
2014-07-09 00:00:00,660000.0,3.0,1.0,1240,3500,1.0,4,1927,768 N 75th St,Seattle,USA
2014-07-09 00:00:00,275000.0,4.0,2.0,2030,8426,2.0,3,1944,3515 S 137th St,Tukwila,USA
2014-07-09 00:00:00,570000.0,6.0,3.75,4000,6015,2.0,3,2004,16638 SE 167th St,Renton,USA
2014-07-09 00:00:00,150000.0,3.0,0.75,490,38500,1.5,4,1959,11881 Tye River Rd NE,Skykomish,USA
2014-07-09 00:00:00,356000.0,3.0,2.5,1590,3411,2.0,3,2000,7828 Douglas Ave SE,Snoqualmie,USA
2014-07-09 00:00:00,610000.0,3.0,2.5,2630,5827,2.0,3,2001,9954 227th Way NE,Redmond,USA
2014-07-09 00:00:00,498800.0,2.0,1.75,1350,4614,1.0,3,2008,12412 243rd Terrace NE,Redmond,USA
2014-07-09 00:00:00,226550.0,3.0,1.0,990,4440,1.0,3,1943,9025 15th Ave SW,Seattle,USA
2014-07-09 00:00:00,692500.0,4.0,2.75,3710,7984,2.0,3,1999,7313 Chanticleer Ave SE,Snoqualmie,USA
2014-07-09 00:00:00,250000.0,3.0,1.0,990,8062,1.0,4,1960,20824-20836 Occidental Ave S,Des Moines,USA
2014-07-09 00:00:00,660000.0,4.0,2.5,2510,4543,2.0,3,2002,22518 SE 15th Pl,Sammamish,USA
2014-07-09 00:00:00,295000.0,2.0,1.0,800,6500,1.0,4,1953,108 N 183rd St,Shoreline,USA
2014-07-09 00:00:00,154950.0,4.0,1.0,1600,10183,1.0,4,1966,3516 O St SE,Auburn,USA
2014-07-09 00:00:00,409124.0,5.0,3.25,3320,11340,2.0,4,1999,14014 SE 236th Pl,Kent,USA
2014-07-09 00:00:00,287000.0,5.0,1.5,1730,9230,1.0,3,1962,1724 Edmonds Way SE,Renton,USA
2014-07-09 00:00:00,810000.0,4.0,1.75,2000,3988,1.0,4,1958,1322 Alki Ave SW,Seattle,USA
2014-07-09 00:00:00,525000.0,4.0,2.75,2910,6308,1.0,3,1985,14812 104th Ave NE,Bothell,USA
2014-07-09 00:00:00,525000.0,4.0,1.75,1710,10440,1.0,4,1955,3834 136th Ave SE,Bellevue,USA
2014-07-09 00:00:00,275000.0,3.0,1.0,1200,7800,1.0,4,1954,9246 30th Ave SW,Seattle,USA
2014-07-09 00:00:00,583000.0,3.0,2.5,2600,5100,2.0,3,1998,1007 N 29th St,Renton,USA
2014-07-09 00:00:00,237950.0,2.0,1.75,1460,7926,1.0,4,1987,26231 187th Pl SE,Covington,USA
2014-07-09 00:00:00,1065000.0,4.0,3.75,4260,9800,2.0,3,2008,7811 126th Ave NE,Kirkland,USA
2014-07-09 00:00:00,679000.0,4.0,2.75,2100,4480,1.5,4,1928,5519 31st Ave NE,Seattle,USA
2014-07-09 00:00:00,1465000.0,6.0,4.5,4230,6420,2.0,4,1916,1206 9th Ave W,Seattle,USA
2014-07-09 00:00:00,410000.0,3.0,1.75,1660,6250,1.0,3,1980,1919 42nd Ave SW,Seattle,USA
2014-07-09 00:00:00,306000.0,3.0,1.0,1450,7200,1.0,3,1969,10606 NE 143rd Pl,Kirkland,USA
2014-07-09 00:00:00,215000.0,4.0,1.5,1860,5040,1.5,5,1920,1730 Washington Ave,Enumclaw,USA
2014-07-09 00:00:00,594950.0,4.0,2.5,2720,10006,2.0,3,1989,2201 223rd Pl NE,Sammamish,USA
2014-07-09 00:00:00,1250000.0,4.0,2.5,2920,5500,1.0,3,1957,2440 Magnolia Blvd W,Seattle,USA
2014-07-09 00:00:00,305000.0,3.0,1.5,1800,12196,1.0,4,1966,30002 8th Ave SW,Federal Way,USA
2014-07-09 00:00:00,425000.0,2.0,1.0,1320,8830,1.0,3,1939,2603 36th Ave W,Seattle,USA
2014-07-09 00:00:00,215000.0,3.0,1.75,1770,29004,1.0,3,1959,2253 SW 313th St,Federal Way,USA
2014-07-09 00:00:00,480000.0,5.0,2.75,2550,7725,1.0,5,1967,12570 SE 72nd St,Newcastle,USA
2014-07-09 00:00:00,550000.0,4.0,1.75,2150,9000,1.0,4,1966,17010 NE 88th St,Redmond,USA
2014-07-09 00:00:00,750000.0,4.0,2.5,3020,7465,2.0,3,2004,1125 270th Pl SE,Sammamish,USA
2014-07-09 00:00:00,137124.0,3.0,1.0,960,27442,1.0,4,1970,15416 SE Jones Rd,Renton,USA
2014-07-09 00:00:00,840000.0,3.0,2.0,2783,11177,2.0,3,1910,3672 SW Orchard St,Seattle,USA
2014-07-09 00:00:00,624800.0,3.0,2.0,2250,14274,1.0,4,1964,3726 Gallagher Hill Rd,Mercer Island,USA
2014-07-09 00:00:00,630000.0,3.0,1.75,1710,8767,1.0,4,1986,10515 115th Pl NE,Kirkland,USA
2014-07-09 00:00:00,590000.0,3.0,2.5,2650,9380,1.0,5,1975,4765 NE 203rd St,Lake Forest Park,USA
2014-07-09 00:00:00,599950.0,3.0,3.25,1830,1804,3.0,3,2014,1501 NW 90th St,Seattle,USA
2014-07-09 00:00:00,299880.0,3.0,2.5,1460,3044,2.0,3,2000,6511 29th Ave S,Seattle,USA
2014-07-09 00:00:00,400000.0,3.0,2.0,1760,6875,1.0,4,1967,Brooktrails Trail 14,Woodinville,USA
2014-07-09 00:00:00,560000.0,3.0,2.5,1960,6058,2.0,3,2002,2501-2507 248th Terrace NE,Sammamish,USA
2014-07-09 00:00:00,229000.0,4.0,2.25,2010,7688,1.0,3,1979,32701-32911 49th Pl SW,Federal Way,USA
2014-07-09 00:00:00,525000.0,4.0,2.5,3670,9958,2.0,3,2005,13559 SE 159th Pl,Renton,USA
2014-07-09 00:00:00,737000.0,2.0,2.25,2290,9772,1.0,3,2007,13555 Adair Creek Way NE,Redmond,USA
2014-07-09 00:00:00,680000.0,3.0,2.0,1780,5720,1.0,5,1925,537 N 70th St,Seattle,USA
2014-07-09 00:00:00,635000.0,4.0,2.5,3080,35430,2.0,3,1997,9788-16090 NE Quail Creek Dr,Redmond,USA
2014-07-09 00:00:00,740000.0,4.0,2.5,3360,15091,2.0,3,1997,6520 154th Ave NE,Redmond,USA
2014-07-09 00:00:00,335500.0,3.0,1.0,1370,6780,2.0,3,1930,12008 35th Ave NE,Seattle,USA
2014-07-09 00:00:00,270000.0,4.0,2.5,1660,8063,1.0,4,1978,25139 11th Ave S,Des Moines,USA
2014-07-09 00:00:00,1037000.0,4.0,3.5,4440,10660,2.0,3,2003,15124 SE 82nd Ct,Newcastle,USA
2014-07-09 00:00:00,450000.0,5.0,2.5,2850,209523,1.0,4,1925,23211 190th Ave SE,Renton,USA
2014-07-09 00:00:00,379000.0,3.0,2.5,1530,2913,2.0,4,1986,11807 NE 105th Ct,Kirkland,USA
2014-07-09 00:00:00,468000.0,4.0,2.5,2100,8400,1.0,4,1976,14634 128th Ave NE,Woodinville,USA
2014-07-09 00:00:00,321500.0,1.0,1.0,730,1942,1.0,3,2008,924 26th Ave S,Seattle,USA
2014-07-09 00:00:00,443000.0,3.0,2.25,1920,8223,2.0,4,1989,14808 104th Ave NE,Bothell,USA
2014-07-09 00:00:00,340000.0,3.0,1.0,1600,7324,1.0,4,1958,1496 Aberdeen Ave NE,Renton,USA
2014-07-09 00:00:00,470000.0,4.0,2.25,2380,17199,2.0,3,1979,5504 NE 190th St,Kenmore,USA
2014-07-09 00:00:00,545000.0,3.0,2.5,2760,17377,2.0,3,2002,615 Bronson Pl NE,Renton,USA
2014-07-09 00:00:00,415000.0,4.0,1.5,1840,11367,1.5,4,1950,18820 1st Ave NW,Shoreline,USA
2014-07-09 00:00:00,599000.0,7.0,2.5,2580,5750,1.0,4,1901,125 30th Ave,Seattle,USA
